index,label,trace,logdet,off_diag_mass
58,9,22.31134605407715,-6870.83056640625,2585.036376953125
59,5,27.692594528198242,-6867.314453125,3204.3876953125
60,7,25.701845169067383,-6867.31103515625,3137.263671875
61,8,27.871152877807617,-6869.09716796875,3507.92529296875
62,9,24.484251022338867,-6870.466796875,3246.649658203125
63,3,26.802417755126953,-6867.08447265625,3389.943115234375
64,7,27.560649871826172,-6864.666015625,3469.57568359375
65,4,27.107378005981445,-6867.30029296875,3450.444091796875
66,6,31.529672622680664,-6865.3515625,3862.4912109375
67,4,29.22652244567871,-6866.56396484375,3296.43017578125
68,3,26.985918045043945,-6868.8974609375,4121.6416015625
69,0,21.168771743774414,-6870.86865234375,2587.038330078125
70,7,29.633567810058594,-6865.24169921875,3484.5380859375
71,0,31.88640594482422,-6863.76806640625,3842.50634765625
72,2,27.870187759399414,-6867.4609375,3392.236572265625
73,9,26.733911514282227,-6868.0400390625,3010.37109375
74,1,31.769622802734375,-6867.50048828125,4012.740966796875
75,7,28.78752899169922,-6869.51513671875,3907.1328125
76,3,28.715770721435547,-6866.46533203125,3724.186767578125
77,2,27.00974464416504,-6869.21923828125,3516.38623046875
78,9,30.773052215576172,-6864.50244140625,3859.05322265625
79,7,27.87042236328125,-6864.79833984375,3239.770751953125
80,7,31.80264663696289,-6864.29052734375,3855.66259765625
81,6,30.185131072998047,-6865.509765625,3790.868896484375
82,2,23.329416275024414,-6869.8369140625,2925.70068359375
83,7,29.80493927001953,-6864.859375,3976.048583984375
84,8,23.351961135864258,-6867.6279296875,2872.935791015625
85,4,24.895301818847656,-6868.20068359375,3066.191162109375
86,7,26.67585563659668,-6866.28369140625,3400.9375
87,3,29.011520385742188,-6867.423828125,3754.17578125
88,6,31.898757934570312,-6863.63134765625,3805.91845703125
89,1,28.12605094909668,-6867.98193359375,3514.42041015625
90,3,27.383695602416992,-6865.705078125,3266.8017578125
91,6,29.32237434387207,-6866.62646484375,3397.673583984375
92,9,27.020526885986328,-6867.88720703125,3329.924072265625
93,3,28.159494400024414,-6866.0546875,3630.04931640625
94,1,28.362751007080078,-6865.29931640625,3299.4794921875
95,4,26.106000900268555,-6867.88916015625,3389.1376953125
96,1,29.900278091430664,-6866.03955078125,3831.281494140625
97,7,29.117351531982422,-6863.96923828125,3488.3076171875
98,6,22.71238899230957,-6869.13720703125,2517.2275390625
99,9,27.65669822692871,-6866.4443359375,3507.79736328125
100,6,31.37887191772461,-6864.20458984375,3674.287109375
101,0,27.788822174072266,-6867.421875,3746.54296875
102,5,21.450469970703125,-6870.40185546875,2557.706298828125
103,4,28.25176429748535,-6867.08984375,3525.31396484375
104,9,26.53046417236328,-6869.2275390625,3333.69140625
105,9,27.285396575927734,-6867.37109375,3233.230712890625
106,2,25.44394874572754,-6869.4384765625,2941.449462890625
107,1,26.365385055541992,-6867.6435546875,2993.470703125
108,9,28.525184631347656,-6864.46728515625,3437.60009765625
109,4,31.227272033691406,-6865.80078125,3766.9375
110,8,28.627193450927734,-6868.01708984375,3465.21728515625
111,7,27.19667625427246,-6866.08203125,3416.45458984375
112,3,29.340478897094727,-6864.9111328125,3490.470458984375
113,9,27.70387077331543,-6868.1455078125,3476.3330078125
114,7,25.483158111572266,-6868.623046875,3101.17919921875
115,4,28.6063289642334,-6865.5693359375,3259.712890625
116,4,22.536256790161133,-6870.5966796875,2935.43310546875
117,4,30.246627807617188,-6868.240234375,4214.765625
118,9,28.437244415283203,-6865.19140625,3545.936767578125
119,2,28.426776885986328,-6868.40478515625,3647.312744140625
120,5,27.372961044311523,-6868.46875,3338.3671875
121,4,26.428956985473633,-6869.2919921875,3751.93505859375
122,7,24.45740509033203,-6866.7119140625,2909.3994140625
123,6,22.678077697753906,-6869.13916015625,2809.2939453125
124,7,24.68790626525879,-6865.67138671875,2937.17578125
125,9,30.245147705078125,-6863.83447265625,3751.9677734375
126,0,32.33656692504883,-6863.71875,3624.10498046875
127,5,27.328563690185547,-6868.388671875,3337.101318359375
128,8,29.000452041625977,-6867.693359375,3712.4375
129,5,20.586830139160156,-6870.81591796875,2701.93896484375
130,6,25.469478607177734,-6869.8955078125,3413.039306640625
131,6,26.90366554260254,-6865.703125,3392.428955078125
132,5,29.316373825073242,-6863.8330078125,3683.78515625
133,7,24.030229568481445,-6868.40380859375,3017.644287109375
134,8,27.412574768066406,-6866.87548828125,3439.00439453125
135,1,31.272485733032227,-6863.802734375,3744.4052734375
136,0,31.67574691772461,-6864.10009765625,3829.615478515625
137,1,27.77202796936035,-6866.40771484375,3434.8515625
138,6,24.7901554107666,-6868.6103515625,2795.12841796875
139,4,23.44217300415039,-6869.025390625,2571.07470703125
140,6,29.808563232421875,-6864.20703125,3729.07177734375
141,7,22.196462631225586,-6870.97314453125,2669.5771484375
142,3,27.205087661743164,-6867.248046875,3441.33544921875
143,1,26.634418487548828,-6869.65673828125,3319.15625
144,7,28.538745880126953,-6866.9140625,3788.8017578125
145,1,28.067577362060547,-6863.724609375,2952.048828125
146,8,30.42173194885254,-6865.62109375,3929.98828125
147,2,27.470443725585938,-6868.029296875,3541.2392578125
148,0,27.125547409057617,-6865.22900390625,3387.15771484375
149,2,28.276105880737305,-6865.46826171875,3539.362548828125
150,9,28.15650749206543,-6863.85400390625,3364.5078125
151,9,26.977724075317383,-6867.7333984375,3571.419921875
152,5,26.693233489990234,-6867.53662109375,3129.291015625
153,5,33.5374641418457,-6865.7177734375,4233.2802734375
154,1,33.479393005371094,-6862.63525390625,3753.73046875
155,5,27.804710388183594,-6865.44384765625,3238.167236328125
156,6,27.25592041015625,-6868.28173828125,3185.224609375
157,0,30.148700714111328,-6865.1220703125,3592.06591796875
158,3,27.761795043945312,-6868.33349609375,3505.732666015625
159,4,29.598915100097656,-6865.1396484375,3884.0869140625
160,4,31.114999771118164,-6864.736328125,3891.380126953125
161,6,28.334774017333984,-6865.16455078125,3295.2392578125
162,5,20.46261978149414,-6873.3828125,2589.511962890625
163,4,24.652509689331055,-6868.095703125,3000.768798828125
164,6,30.213682174682617,-6864.390625,3487.99169921875
165,5,29.92227554321289,-6868.09326171875,3951.016357421875
166,4,29.191635131835938,-6863.75146484375,3364.3740234375
167,5,26.866853713989258,-6866.3212890625,3320.981201171875
168,1,30.195859909057617,-6864.56787109375,3637.79345703125
169,4,24.01610565185547,-6867.0869140625,2630.822509765625
170,4,29.361120223999023,-6864.71142578125,3469.2490234375
171,7,28.044219970703125,-6865.029296875,3419.831787109375
172,2,29.500890731811523,-6868.28466796875,3900.576904296875
173,3,28.001497268676758,-6865.822265625,3371.951171875
174,2,23.84356689453125,-6867.67138671875,2904.2080078125
175,7,23.90570640563965,-6868.8427734375,2640.522216796875
176,1,26.39435577392578,-6867.5576171875,3278.390869140625
177,8,28.120044708251953,-6868.50634765625,3689.40185546875
178,1,30.988353729248047,-6864.060546875,3634.785400390625
179,8,23.232873916625977,-6870.541015625,3225.775146484375
180,1,28.894079208374023,-6867.583984375,3494.559326171875
181,8,21.231847763061523,-6869.35595703125,2528.485107421875
182,5,25.13913345336914,-6867.8076171875,2849.394287109375
183,0,28.2955379486084,-6867.93603515625,3905.942626953125
184,8,27.809911727905273,-6869.0869140625,3845.92822265625
185,9,29.16193199157715,-6865.50146484375,3452.401123046875
186,2,19.629928588867188,-6870.453125,2497.732421875
187,5,24.667884826660156,-6869.81298828125,3469.983642578125
188,0,28.33345603942871,-6865.93359375,3423.724853515625
189,1,31.433897018432617,-6865.47705078125,3730.431640625
190,1,26.943788528442383,-6865.98828125,3166.50341796875
191,1,21.246904373168945,-6869.1728515625,2545.308837890625
192,0,29.112504959106445,-6866.56005859375,3826.792724609375
193,9,29.270309448242188,-6864.67041015625,3752.732666015625
194,0,29.836883544921875,-6865.12255859375,3766.751953125
195,3,31.122587203979492,-6866.8271484375,3702.708984375
196,1,29.540130615234375,-6864.07861328125,3468.5986328125
197,6,29.477754592895508,-6866.12353515625,3269.012939453125
198,4,29.826005935668945,-6866.00048828125,3231.579833984375
199,2,28.732995986938477,-6866.5498046875,4022.37353515625
200,3,29.51472282409668,-6865.380859375,3294.138671875
201,6,29.573007583618164,-6866.4765625,3789.02099609375
202,1,20.84868812561035,-6869.20947265625,2441.63818359375
203,1,29.927955627441406,-6866.9560546875,3730.550537109375
204,1,29.968093872070312,-6867.5625,3859.19970703125
205,3,27.27680206298828,-6867.59130859375,3528.591064453125
206,9,25.91925621032715,-6868.0927734375,3273.676025390625
207,5,26.26085662841797,-6868.3056640625,3357.374755859375
208,2,31.85267448425293,-6864.35791015625,4164.10205078125
209,9,26.41470718383789,-6865.9619140625,3051.134033203125
210,4,27.895612716674805,-6867.1015625,3214.91845703125
211,5,26.080034255981445,-6869.935546875,3300.53564453125
212,9,23.647930145263672,-6870.60400390625,3233.8291015625
213,3,27.599599838256836,-6867.83349609375,3465.90380859375
214,9,26.556442260742188,-6864.37451171875,3198.982177734375
215,0,31.14579200744629,-6866.20849609375,3949.340576171875
216,3,23.002506256103516,-6870.6064453125,3540.697265625
217,6,28.68207550048828,-6865.51318359375,3312.2265625
218,5,26.862184524536133,-6867.2734375,3367.67529296875
219,5,25.072980880737305,-6870.05859375,2894.427490234375
220,7,26.67969512939453,-6867.412109375,3351.21484375
221,2,27.37759780883789,-6866.63623046875,3527.8701171875
222,2,31.42909049987793,-6863.375,3736.78759765625
223,7,26.592666625976562,-6867.9873046875,3621.822998046875
224,1,25.95078468322754,-6867.97900390625,2949.432861328125
225,2,24.7539119720459,-6868.41650390625,3472.765869140625
226,8,30.51146125793457,-6867.36083984375,3837.868896484375
227,4,29.662612915039062,-6865.3134765625,3518.162109375
228,1,29.468364715576172,-6868.62353515625,3761.049072265625
229,7,31.04519271850586,-6863.5625,3452.0166015625
230,3,22.6170654296875,-6869.6728515625,2659.24951171875
231,3,29.380632400512695,-6865.05126953125,3803.541748046875
232,8,30.09144401550293,-6864.04736328125,3691.77197265625
233,8,29.54839515686035,-6864.47998046875,3510.36279296875
234,7,27.85324478149414,-6867.95703125,3402.15283203125
235,9,30.10943031311035,-6863.9501953125,3870.98828125
236,2,28.925987243652344,-6865.880859375,3445.300048828125
237,2,23.534574508666992,-6869.55029296875,2947.561279296875
238,4,27.01877212524414,-6868.87939453125,3403.775390625
239,1,21.98556900024414,-6868.4111328125,2440.594970703125
240,5,29.22954559326172,-6867.0546875,4007.91650390625
241,9,28.61626434326172,-6863.17626953125,3530.14794921875
242,8,32.44936752319336,-6864.1630859375,3950.886474609375
243,7,25.212926864624023,-6868.15966796875,3065.433837890625
244,2,26.782941818237305,-6866.72802734375,3154.209716796875
245,3,24.045326232910156,-6868.78271484375,2876.48876953125
246,0,25.179412841796875,-6868.134765625,2860.41943359375
247,4,24.280187606811523,-6867.2021484375,2917.59521484375
248,4,27.796977996826172,-6869.1201171875,3391.087890625
249,2,29.46770668029785,-6864.39208984375,3809.41796875
250,4,26.983964920043945,-6866.857421875,2920.716552734375
251,1,31.466211318969727,-6865.798828125,3987.932373046875
252,9,26.574722290039062,-6866.5244140625,3101.2265625
253,5,29.118404388427734,-6865.037109375,3668.8525390625
254,7,23.021507263183594,-6870.822265625,2952.010498046875
255,7,28.240846633911133,-6867.7236328125,3565.0908203125
256,2,28.26616859436035,-6865.63134765625,3392.97705078125
257,8,29.45334815979004,-6864.751953125,3675.391845703125
258,2,27.74608039855957,-6866.328125,3362.84375
259,6,27.57439613342285,-6866.08349609375,3180.089599609375
260,8,29.096494674682617,-6865.7265625,3425.781005859375
261,5,30.652061462402344,-6866.21923828125,3857.07666015625
262,7,28.966529846191406,-6865.71728515625,3279.204833984375
263,7,26.103839874267578,-6867.26708984375,3289.842041015625
264,9,23.407203674316406,-6869.09228515625,2785.09765625
265,1,20.973312377929688,-6870.630859375,2448.751953125
266,8,31.99063491821289,-6863.81201171875,3792.030517578125
267,1,30.43378257751465,-6865.5224609375,3632.724609375
268,8,30.848270416259766,-6864.68212890625,3958.74365234375
269,0,26.892688751220703,-6868.5126953125,3691.0791015625
270,3,27.41030502319336,-6868.3984375,3809.499755859375
271,0,31.387121200561523,-6863.45947265625,3830.826904296875
272,1,22.290149688720703,-6869.3798828125,2427.430419921875
273,9,25.092018127441406,-6866.9541015625,3019.049560546875
274,9,28.067123413085938,-6864.8583984375,3458.880615234375
275,4,30.325159072875977,-6865.4736328125,3835.390380859375
276,1,27.916242599487305,-6865.748046875,3045.873779296875
277,8,30.25157928466797,-6864.3193359375,3504.46435546875
278,2,28.84227752685547,-6865.01220703125,3468.08544921875
279,1,30.537918090820312,-6864.138671875,3661.128173828125
280,2,28.921676635742188,-6864.68017578125,3574.91650390625
281,9,30.514314651489258,-6862.1640625,3628.927978515625
282,7,28.750303268432617,-6865.8857421875,3616.473876953125
283,5,29.700193405151367,-6865.30615234375,3732.875732421875
284,9,27.770875930786133,-6866.33740234375,3469.000732421875
285,2,29.67047882080078,-6864.7412109375,3636.18701171875
286,6,25.778697967529297,-6869.578125,3418.695068359375
287,4,30.340110778808594,-6865.54248046875,3643.603271484375
288,1,30.101581573486328,-6865.0302734375,3690.1279296875
289,5,23.52069854736328,-6869.8427734375,2801.24755859375
290,8,26.13481903076172,-6865.81103515625,3088.13037109375
291,2,26.489267349243164,-6867.845703125,3606.00341796875
292,9,27.781957626342773,-6866.09765625,3338.92626953125
293,2,25.910186767578125,-6866.52197265625,3012.662841796875
294,0,28.124574661254883,-6867.06640625,3420.904052734375
295,4,28.143075942993164,-6867.5732421875,3747.466552734375
296,0,29.23007583618164,-6864.6669921875,3323.78662109375
297,0,27.886192321777344,-6866.92578125,3606.80419921875
298,2,28.15676498413086,-6866.1279296875,3522.185302734375
299,8,27.521770477294922,-6866.7880859375,3420.0888671875
300,4,24.405385971069336,-6867.962890625,3009.48388671875
301,7,29.26309585571289,-6866.833984375,3784.93408203125
302,1,22.670940399169922,-6868.7666015625,2691.61083984375
303,2,23.056293487548828,-6869.3193359375,2699.289306640625
304,4,27.56141471862793,-6866.31298828125,3400.63525390625
305,0,28.59067726135254,-6867.826171875,3751.1298828125
306,2,29.769004821777344,-6864.24951171875,3737.22998046875
307,7,28.15900421142578,-6865.18994140625,3502.896484375
308,4,22.758533477783203,-6868.5380859375,2628.305908203125
309,3,29.241567611694336,-6865.080078125,3492.49658203125
310,3,24.815528869628906,-6868.59716796875,3016.363037109375
311,0,30.57257843017578,-6865.35888671875,3927.97314453125
312,0,30.952634811401367,-6865.84765625,3761.35595703125
313,3,30.24046516418457,-6867.1201171875,3978.88134765625
314,1,30.76322364807129,-6864.337890625,3848.289306640625
315,9,28.634305953979492,-6865.7041015625,3648.741455078125
316,6,22.81714630126953,-6868.3935546875,2576.49560546875
317,5,23.946271896362305,-6871.0966796875,3278.931396484375
318,2,24.76787757873535,-6868.97412109375,3257.609619140625
319,5,28.574535369873047,-6867.1591796875,3424.847412109375
320,9,28.327287673950195,-6865.21435546875,3439.677734375
321,2,29.08356285095215,-6868.466796875,3897.31201171875
322,9,26.62314224243164,-6868.3916015625,3231.289794921875
323,3,28.70253562927246,-6867.482421875,3831.518310546875
324,0,27.9547061920166,-6867.78515625,3675.257568359375
325,4,31.129840850830078,-6865.89404296875,3846.64306640625
326,2,28.07594871520996,-6865.7138671875,3341.7080078125
327,0,25.608015060424805,-6868.560546875,3017.988525390625
328,7,26.983835220336914,-6867.9501953125,3389.08251953125
329,1,30.485942840576172,-6868.46484375,4093.3369140625
330,1,28.904088973999023,-6868.5458984375,3557.4208984375
331,2,29.907302856445312,-6867.4638671875,3515.8388671875
332,1,27.181547164916992,-6867.71484375,3496.810546875
333,5,24.93925666809082,-6868.45947265625,3096.3544921875
334,3,27.944137573242188,-6865.13525390625,3458.485595703125
335,3,25.631771087646484,-6868.1484375,3111.883056640625
336,9,30.290321350097656,-6867.36279296875,4091.725341796875
337,7,26.10757827758789,-6868.11962890625,3128.46826171875
338,8,26.627304077148438,-6869.51123046875,3373.739990234375
339,6,28.603538513183594,-6864.73779296875,3305.2314453125
340,5,29.644725799560547,-6866.6083984375,3623.51025390625
341,6,33.015995025634766,-6865.00830078125,3882.270263671875
342,1,26.915929794311523,-6866.5849609375,3348.106689453125
343,3,26.824111938476562,-6867.447265625,3545.341552734375
344,8,26.829492568969727,-6869.138671875,3731.8583984375
345,1,28.112821578979492,-6866.95068359375,3298.29052734375
346,0,31.340133666992188,-6864.3623046875,3399.365234375
347,5,24.45310401916504,-6867.314453125,3127.926513671875
348,1,27.194133758544922,-6868.0693359375,3377.08740234375
349,3,25.762596130371094,-6867.38720703125,3173.735595703125
350,1,31.1494140625,-6864.81787109375,3969.490234375
351,5,25.817461013793945,-6865.86279296875,3087.537109375
352,5,25.991697311401367,-6868.8701171875,3154.763671875
353,6,28.89780044555664,-6867.7412109375,3806.3671875
354,1,27.77089500427246,-6867.8388671875,3149.442138671875
355,8,24.402376174926758,-6868.72998046875,2799.923828125
356,5,27.892873764038086,-6866.8408203125,3461.042724609375
357,1,29.628311157226562,-6865.3564453125,3617.8115234375
358,7,26.815683364868164,-6865.77392578125,3166.957275390625
359,9,30.236419677734375,-6865.27490234375,3526.614013671875
360,4,25.140352249145508,-6867.76171875,3088.03173828125
361,6,32.47420883178711,-6864.25048828125,3791.22509765625
362,2,26.196462631225586,-6868.0048828125,3379.771484375
363,2,23.39704132080078,-6868.603515625,2830.244384765625
364,5,28.184532165527344,-6865.85009765625,3107.104736328125
365,0,27.508544921875,-6866.7236328125,3557.516357421875
366,6,26.210947036743164,-6868.2490234375,3374.02392578125
367,5,26.00093650817871,-6866.0166015625,3178.883056640625
368,6,27.832107543945312,-6867.85009765625,3729.41552734375
369,3,25.183143615722656,-6867.4462890625,3124.95458984375
370,7,28.896852493286133,-6866.60400390625,3743.23583984375
371,2,30.094341278076172,-6868.05322265625,3716.121337890625
372,0,30.22602653503418,-6868.03759765625,4180.2568359375
373,8,29.631338119506836,-6865.03466796875,3538.142333984375
374,8,27.589618682861328,-6866.93701171875,3604.379150390625
375,5,29.631017684936523,-6866.05517578125,3648.451171875
376,4,22.1895809173584,-6870.2890625,2774.71142578125
377,1,31.26222038269043,-6864.6201171875,3597.400390625
378,1,28.305816650390625,-6866.958984375,3480.8291015625
379,4,30.97034454345703,-6863.60791015625,3465.19189453125
380,0,23.601701736450195,-6868.5341796875,3105.667236328125
381,3,23.10211181640625,-6868.54931640625,2641.284912109375
382,3,29.52743911743164,-6866.41796875,3753.413818359375
383,7,26.971942901611328,-6867.478515625,3219.4794921875
384,6,25.241703033447266,-6869.1943359375,3188.9892578125
385,1,29.348453521728516,-6863.86572265625,3495.06591796875
386,6,23.43191909790039,-6868.7431640625,2951.57958984375
387,2,28.8643856048584,-6863.82958984375,3687.09033203125
388,1,27.76958656311035,-6866.9130859375,3614.845947265625
389,9,28.850696563720703,-6866.46923828125,3767.583984375
390,2,27.521596908569336,-6865.06396484375,3107.5791015625
391,8,24.764284133911133,-6867.30126953125,3214.0771484375
392,6,29.173751831054688,-6867.2412109375,3492.953857421875
393,1,21.97673797607422,-6870.00048828125,2452.802734375
394,9,24.498781204223633,-6868.2666015625,2760.94873046875
395,5,24.273664474487305,-6868.58203125,2967.99267578125
396,2,30.652029037475586,-6866.24951171875,3888.007080078125
397,5,28.995893478393555,-6866.09716796875,3486.75341796875
398,4,31.55013656616211,-6866.6611328125,3898.442138671875
399,4,29.450483322143555,-6865.05810546875,3201.72119140625
400,2,30.37953758239746,-6864.728515625,3871.69921875
401,8,31.018083572387695,-6863.482421875,3768.388671875
402,3,29.904861450195312,-6866.39404296875,3784.45068359375
403,8,22.469676971435547,-6870.00048828125,2757.5107421875
404,2,26.202308654785156,-6866.08984375,3259.67041015625
405,4,32.109397888183594,-6863.099609375,3703.988037109375
406,5,26.70718765258789,-6866.38232421875,3085.95361328125
407,0,30.4482364654541,-6868.14453125,4234.93701171875
408,3,23.35383415222168,-6868.8701171875,2887.781005859375
409,1,23.73383903503418,-6868.267578125,2783.07763671875
410,7,26.44122314453125,-6864.3759765625,2937.850341796875
411,7,25.07122230529785,-6867.794921875,3142.014404296875
412,5,30.710384368896484,-6863.43212890625,3741.064697265625
413,7,27.034656524658203,-6867.08740234375,3489.043212890625
414,9,26.199655532836914,-6867.02197265625,3111.48193359375
415,7,28.993846893310547,-6863.89453125,3255.636962890625
416,1,26.083942413330078,-6868.3408203125,3147.34814453125
417,9,26.54415512084961,-6867.919921875,3497.5146484375
418,2,32.056243896484375,-6865.8271484375,3980.882080078125
419,1,30.728145599365234,-6862.154296875,3551.8447265625
420,4,23.283048629760742,-6869.23828125,2722.8515625
421,2,28.828916549682617,-6864.3525390625,3570.4287109375
422,9,26.811260223388672,-6867.54296875,3289.733154296875
423,2,29.888280868530273,-6866.375,3667.96630859375
424,0,27.37809181213379,-6866.314453125,3415.62939453125
425,4,30.083147048950195,-6866.23876953125,3940.13671875
426,9,20.71658706665039,-6870.337890625,2605.966796875
427,1,30.30909538269043,-6866.88134765625,3678.646484375
428,4,30.4254150390625,-6864.4599609375,3681.709716796875
429,8,27.441335678100586,-6868.359375,3565.1796875
430,1,29.899394989013672,-6868.2060546875,3700.01904296875
431,8,26.15186882019043,-6869.3115234375,3483.76171875
432,4,27.845056533813477,-6867.46240234375,3389.14404296875
433,5,31.26888084411621,-6865.52880859375,3903.187255859375
434,9,25.863656997680664,-6869.93896484375,3629.544921875
435,8,29.87895393371582,-6865.7568359375,3814.873291015625
436,8,27.581371307373047,-6868.33154296875,3927.7802734375
437,3,18.614206314086914,-6871.17724609375,2351.884765625
438,7,28.126829147338867,-6868.423828125,3573.712890625
439,6,27.925561904907227,-6866.080078125,3428.7802734375
440,0,24.812625885009766,-6870.9052734375,2968.291259765625
441,0,28.704105377197266,-6866.1689453125,3294.234130859375
442,3,25.983736038208008,-6868.39794921875,3161.17919921875
443,0,30.175748825073242,-6867.2236328125,3789.05615234375
444,2,28.98162841796875,-6866.88818359375,3898.867919921875
445,6,28.09089469909668,-6866.291015625,3392.399658203125
446,6,31.170154571533203,-6866.353515625,3841.91943359375
447,4,28.91819190979004,-6864.8876953125,3363.872802734375
448,9,22.714696884155273,-6871.08056640625,2763.019775390625
449,3,24.138338088989258,-6870.39111328125,3627.962890625
450,3,30.07700538635254,-6865.759765625,3888.27197265625
451,3,28.462190628051758,-6867.24658203125,3706.2958984375
452,2,28.067279815673828,-6866.8623046875,3263.554931640625
453,3,29.339914321899414,-6867.041015625,3807.835205078125
454,9,27.913131713867188,-6867.2197265625,3415.89013671875
455,1,29.395183563232422,-6865.79296875,3580.914306640625
456,2,26.265052795410156,-6868.5751953125,3249.06103515625
457,6,25.728694915771484,-6866.52392578125,3185.36669921875
458,8,29.606718063354492,-6866.24658203125,3773.869384765625
459,0,27.708690643310547,-6870.326171875,3925.128662109375
460,5,31.70436668395996,-6863.625,3955.837158203125
461,6,25.846019744873047,-6867.1201171875,2949.59765625
462,6,30.746328353881836,-6866.8076171875,3934.13427734375
463,6,30.760787963867188,-6865.41748046875,3622.28564453125
464,3,27.334707260131836,-6867.2314453125,3341.408203125
465,8,30.14204978942871,-6864.734375,3718.218994140625
466,8,25.76947021484375,-6867.39208984375,3035.802001953125
467,2,21.236541748046875,-6870.7177734375,2760.025634765625
468,7,29.51774787902832,-6865.99658203125,3742.80859375
469,5,26.578033447265625,-6866.5673828125,2939.854248046875
470,8,31.288890838623047,-6865.06396484375,3702.284912109375
471,9,26.943132400512695,-6866.8935546875,3206.6767578125
472,6,28.71848487854004,-6867.134765625,3430.4453125
473,1,26.254749298095703,-6868.703125,2976.1630859375
474,8,28.88613510131836,-6866.80712890625,3924.091552734375
475,4,27.934127807617188,-6866.47900390625,3545.58544921875
476,1,29.762590408325195,-6866.49267578125,3780.0126953125
477,2,29.85909080505371,-6864.75439453125,3728.1767578125
478,5,28.143644332885742,-6866.7158203125,3243.2509765625
479,9,24.729385375976562,-6866.82421875,3012.380859375
480,1,27.00441551208496,-6868.1748046875,3239.765625
481,9,29.033666610717773,-6867.29150390625,3748.427734375
482,7,30.608928680419922,-6865.69677734375,3969.517822265625
483,5,28.086708068847656,-6867.6220703125,3585.5146484375
484,4,30.17449188232422,-6864.109375,3383.88671875
485,0,28.926631927490234,-6867.470703125,3325.134033203125
486,8,28.507844924926758,-6867.96533203125,3907.21435546875
487,9,30.777204513549805,-6866.23583984375,3986.661376953125
488,9,31.028656005859375,-6864.96923828125,4234.0595703125
489,1,28.258398056030273,-6865.77392578125,3297.51318359375
