index,label,predicted,correct,trace,logdet,off_diag_mass,entropy,mutual_information,confidence
23,5,1,False,36.88260269165039,-6276.74169921875,2731.466552734375,2.2948670387268066,0.0037393569946289062,0.12072008848190308
24,4,1,False,40.298038482666016,-6273.75537109375,2891.947265625,2.2945683002471924,0.004748821258544922,0.11705781519412994
25,0,1,False,41.64243698120117,-6284.17724609375,3246.803955078125,2.2942471504211426,0.0037915706634521484,0.11831004172563553
26,7,1,False,38.30519104003906,-6280.39013671875,3227.357421875,2.2955470085144043,0.003209352493286133,0.11855548620223999
27,4,1,False,37.90105056762695,-6285.70166015625,3454.037841796875,2.2937183380126953,0.004038095474243164,0.12365563213825226
28,0,1,False,37.9128532409668,-6282.46728515625,3045.31591796875,2.2944765090942383,0.0036211013793945312,0.12087872624397278
29,1,1,True,37.43862533569336,-6282.08447265625,3065.878173828125,2.294011116027832,0.003659963607788086,0.12313120812177658
30,3,1,False,38.24350357055664,-6280.154296875,3009.96044921875,2.2941555976867676,0.003843069076538086,0.12049394845962524
31,1,1,True,38.39990234375,-6282.65185546875,3197.812255859375,2.2939116954803467,0.0038864612579345703,0.12329553067684174
32,3,1,False,37.598289489746094,-6292.40380859375,3259.636962890625,2.294529914855957,0.003947257995605469,0.11642339825630188
33,4,1,False,40.08816909790039,-6280.64013671875,2969.851806640625,2.2955729961395264,0.0035409927368164062,0.11688227951526642
34,7,1,False,39.489131927490234,-6279.3232421875,2899.67578125,2.2947592735290527,0.003962039947509766,0.11751819401979446
35,2,1,False,37.017269134521484,-6282.55810546875,2981.465087890625,2.294684648513794,0.0036716461181640625,0.11987701058387756
36,7,1,False,38.081424713134766,-6277.7919921875,3192.32080078125,2.295896053314209,0.0033719539642333984,0.11610928177833557
37,1,1,True,40.59791564941406,-6278.7509765625,3024.65478515625,2.294867992401123,0.0033524036407470703,0.12144166231155396
38,2,1,False,35.718379974365234,-6279.90234375,2805.73828125,2.2946877479553223,0.0037055015563964844,0.11952809244394302
39,1,1,True,39.3630485534668,-6283.3310546875,3435.781005859375,2.2932329177856445,0.003964900970458984,0.1251147836446762
40,1,1,True,39.441673278808594,-6280.390625,3051.364013671875,2.2936248779296875,0.004754781723022461,0.12320280820131302
41,7,1,False,38.167747497558594,-6280.173828125,3118.4931640625,2.29447603225708,0.0039331912994384766,0.1202111691236496
42,4,1,False,39.042884826660156,-6286.1865234375,3277.847412109375,2.2942211627960205,0.003160715103149414,0.12185720354318619
43,2,1,False,40.32272720336914,-6280.4599609375,3317.86376953125,2.2947707176208496,0.003814220428466797,0.11867422610521317
44,3,1,False,39.94452667236328,-6275.65283203125,3129.025390625,2.294703960418701,0.0035462379455566406,0.12150946259498596
45,5,1,False,36.70368576049805,-6287.2099609375,3161.181396484375,2.294376850128174,0.003166675567626953,0.12166289985179901
46,1,1,True,39.43928527832031,-6283.12841796875,3078.876220703125,2.295205593109131,0.003521442413330078,0.11953401565551758
47,2,1,False,38.63922882080078,-6282.87109375,3242.943115234375,2.294018507003784,0.003726482391357422,0.12214289605617523
48,4,1,False,40.23354721069336,-6277.6455078125,2996.29345703125,2.2946457862854004,0.003823518753051758,0.11955656111240387
49,4,1,False,41.85667037963867,-6275.81787109375,3014.2822265625,2.293942451477051,0.003970146179199219,0.12320396304130554
50,6,1,False,39.98107147216797,-6275.11181640625,2769.390625,2.2957751750946045,0.003467559814453125,0.11883896589279175
51,3,1,False,38.72028350830078,-6278.60693359375,2914.575927734375,2.294624090194702,0.003906726837158203,0.11919879913330078
52,5,1,False,38.525115966796875,-6276.189453125,2888.70556640625,2.295605182647705,0.003756999969482422,0.11740244925022125
53,5,1,False,39.54470443725586,-6277.78125,2853.47119140625,2.295370578765869,0.0041997432708740234,0.11599834263324738
54,6,1,False,39.015411376953125,-6284.25830078125,3108.72802734375,2.293349027633667,0.003580808639526367,0.12346091121435165
55,0,1,False,36.40045928955078,-6277.021484375,2777.953125,2.295102834701538,0.003517627716064453,0.12013447284698486
56,4,1,False,36.976322174072266,-6285.01806640625,3219.11279296875,2.293999671936035,0.0035910606384277344,0.12136103957891464
57,1,1,True,39.50191879272461,-6279.62060546875,3064.7958984375,2.293381690979004,0.004693031311035156,0.1241127997636795
58,9,1,False,41.056339263916016,-6280.0986328125,3055.26123046875,2.2948968410491943,0.004305124282836914,0.11856626719236374
59,5,1,False,38.70636749267578,-6279.8154296875,2924.10986328125,2.295015573501587,0.004103660583496094,0.11859658360481262
60,7,1,False,38.432334899902344,-6279.0908203125,3119.25634765625,2.2948360443115234,0.004173994064331055,0.12040060013532639
61,8,1,False,37.747676849365234,-6275.20947265625,2856.0458984375,2.294257879257202,0.0045299530029296875,0.11901605874300003
62,9,1,False,38.759422302246094,-6285.923828125,3232.966064453125,2.293318748474121,0.003983259201049805,0.12354561686515808
63,3,1,False,39.45939254760742,-6285.912109375,3176.181884765625,2.2946813106536865,0.0036611557006835938,0.12011589109897614
