index,label,predicted,correct,trace,logdet,off_diag_mass,entropy,mutual_information,confidence
17,7,2,False,17.934717178344727,-6364.3017578125,198.58096313476562,2.3023641109466553,3.361701965332031e-05,0.10319206118583679
18,3,2,False,15.988102912902832,-6366.953125,191.03614807128906,2.3025546073913574,1.9550323486328125e-05,0.10062137246131897
19,4,7,False,19.53070831298828,-6361.98046875,210.4449920654297,2.302508592605591,2.6941299438476562e-05,0.10099133849143982
20,9,2,False,11.310114860534668,-6370.2626953125,183.4481658935547,2.3025214672088623,1.1682510375976562e-05,0.10150489211082458
21,6,6,True,11.880023002624512,-6366.85498046875,192.72323608398438,2.302485704421997,1.6450881958007812e-05,0.10147307813167572
22,6,2,False,11.340351104736328,-6359.43603515625,214.1999969482422,2.30255126953125,1.1205673217773438e-05,0.10111935436725616
23,5,7,False,14.156353950500488,-6362.158203125,204.7286834716797,2.302523374557495,1.6927719116210938e-05,0.10194533318281174
24,4,7,False,13.770410537719727,-6362.076171875,205.17771911621094,2.3024837970733643,1.9311904907226562e-05,0.10149751603603363
25,0,2,False,14.811774253845215,-6370.27685546875,178.8157501220703,2.3025565147399902,1.5974044799804688e-05,0.10080645978450775
26,7,2,False,14.533232688903809,-6366.9384765625,188.85452270507812,2.3025317192077637,1.7642974853515625e-05,0.1013118103146553
27,4,7,False,14.17051887512207,-6370.5068359375,187.32415771484375,2.30248761177063,2.1219253540039062e-05,0.10133096575737
28,0,0,True,19.994300842285156,-6366.9638671875,195.74008178710938,2.302523374557495,2.9802322387695312e-05,0.10148738324642181
29,1,2,False,18.03759765625,-6363.880859375,200.9782257080078,2.3025546073913574,1.71661376953125e-05,0.10059160739183426
30,3,7,False,14.025874137878418,-6366.908203125,191.2905731201172,2.30247163772583,1.9788742065429688e-05,0.10199909657239914
31,1,2,False,16.590755462646484,-6371.12646484375,176.43939208984375,2.3025498390197754,1.9073486328125e-05,0.10080457478761673
32,3,2,False,16.930795669555664,-6364.0341796875,197.5007781982422,2.3024678230285645,2.2649765014648438e-05,0.10203011333942413
33,4,2,False,15.554051399230957,-6362.06689453125,210.07113647460938,2.3025460243225098,1.6927719116210938e-05,0.10117737948894501
34,7,2,False,17.836641311645508,-6366.0126953125,198.60208129882812,2.302321434020996,3.910064697265625e-05,0.10359308123588562
35,2,2,True,12.980281829833984,-6367.45947265625,186.952880859375,2.302509307861328,1.4543533325195312e-05,0.10199204087257385
36,7,2,False,15.787914276123047,-6362.41015625,199.32052612304688,2.302478551864624,2.4318695068359375e-05,0.10216587781906128
37,1,0,False,19.290733337402344,-6372.798828125,179.04757690429688,2.3025429248809814,2.47955322265625e-05,0.10075174272060394
38,2,2,True,15.126405715942383,-6367.55859375,193.9072265625,2.3024630546569824,2.4557113647460938e-05,0.10229086130857468
39,1,8,False,14.991841316223145,-6363.75244140625,194.6617889404297,2.3025598526000977,1.5974044799804688e-05,0.10073435306549072
40,1,8,False,25.354881286621094,-6367.02001953125,197.96963500976562,2.302530288696289,3.218650817871094e-05,0.10082472860813141
41,7,2,False,22.999286651611328,-6363.4228515625,213.79432678222656,2.3024916648864746,3.24249267578125e-05,0.10164551436901093
42,4,7,False,20.956960678100586,-6369.0302734375,189.36923217773438,2.302485227584839,3.0994415283203125e-05,0.10169388353824615
43,2,2,True,19.306058883666992,-6362.0498046875,211.94578552246094,2.302462577819824,3.123283386230469e-05,0.10209527611732483
44,3,7,False,13.058114051818848,-6361.79443359375,203.10348510742188,2.3025155067443848,1.4066696166992188e-05,0.10162750631570816
45,5,6,False,12.602295875549316,-6360.75927734375,202.81613159179688,2.302456855773926,1.4543533325195312e-05,0.10145357251167297
46,1,8,False,14.883572578430176,-6366.880859375,192.35507202148438,2.3025593757629395,1.5974044799804688e-05,0.10066846013069153
47,2,2,True,13.551053047180176,-6357.2880859375,217.9525604248047,2.3025476932525635,1.2874603271484375e-05,0.10098724067211151
48,4,2,False,14.818618774414062,-6368.97900390625,185.0093536376953,2.302520275115967,2.0503997802734375e-05,0.10108580440282822
49,4,2,False,15.848664283752441,-6366.10791015625,190.89146423339844,2.302537679672241,2.0265579223632812e-05,0.10096997767686844
50,6,8,False,13.854812622070312,-6364.38623046875,206.2958984375,2.3025529384613037,1.4543533325195312e-05,0.10100499540567398
51,3,2,False,11.427547454833984,-6372.46630859375,169.6025848388672,2.3025312423706055,1.4781951904296875e-05,0.10120993107557297
52,5,7,False,14.726856231689453,-6367.87841796875,189.35670471191406,2.302527904510498,1.4543533325195312e-05,0.10152388364076614
53,5,6,False,15.445155143737793,-6364.9287109375,198.123046875,2.3024675846099854,2.1219253540039062e-05,0.10184423625469208
54,6,2,False,17.88189125061035,-6361.619140625,204.78916931152344,2.3025388717651367,1.811981201171875e-05,0.10126662254333496
55,0,0,True,18.927825927734375,-6367.0068359375,190.81187438964844,2.3025310039520264,2.6941299438476562e-05,0.101232148706913
56,4,2,False,15.681302070617676,-6367.1865234375,193.0301055908203,2.302530288696289,1.9788742065429688e-05,0.10098911076784134
57,1,8,False,17.827056884765625,-6365.25390625,195.11195373535156,2.3025553226470947,1.7881393432617188e-05,0.10065867006778717
58,9,2,False,14.073005676269531,-6370.6357421875,182.64630126953125,2.302495002746582,1.8835067749023438e-05,0.10158756375312805
59,5,0,False,23.38576316833496,-6366.56640625,201.3017120361328,2.302534341812134,2.8133392333984375e-05,0.1009138748049736
60,7,2,False,18.333965301513672,-6365.115234375,194.50836181640625,2.302541494369507,1.8358230590820312e-05,0.10118419677019119
61,8,2,False,16.819499969482422,-6367.13671875,189.95249938964844,2.3025457859039307,2.0503997802734375e-05,0.10088343918323517
62,9,8,False,13.55047607421875,-6359.078125,214.527587890625,2.3025474548339844,1.33514404296875e-05,0.10134977847337723
63,3,7,False,19.076086044311523,-6361.9931640625,205.35598754882812,2.3025312423706055,2.4318695068359375e-05,0.10113608092069626
