index,label,predicted,correct,trace,logdet,off_diag_mass,entropy,mutual_information,confidence
25,0,1,False,41.64243698120117,-6284.17724609375,3246.803955078125,2.110863447189331,0.08942437171936035,0.22253212332725525
26,7,1,False,38.30519104003906,-6280.39013671875,3227.357421875,2.142136573791504,0.07084512710571289,0.2206958532333374
27,4,1,False,37.90105056762695,-6285.70166015625,3454.037841796875,2.0761616230010986,0.09332561492919922,0.26460152864456177
28,0,1,False,37.9128532409668,-6282.46728515625,3045.31591796875,2.10441255569458,0.08809804916381836,0.23872260749340057
29,1,1,True,37.43862533569336,-6282.08447265625,3065.878173828125,2.0812244415283203,0.08754563331604004,0.2589442729949951
30,3,1,False,38.24350357055664,-6280.154296875,3009.96044921875,2.1014206409454346,0.08778882026672363,0.23767219483852386
31,1,1,True,38.39990234375,-6282.65185546875,3197.812255859375,2.0844287872314453,0.08738970756530762,0.26086002588272095
32,3,1,False,37.598289489746094,-6292.40380859375,3259.636962890625,2.127335548400879,0.09240531921386719,0.20665325224399567
33,4,1,False,40.08816909790039,-6280.64013671875,2969.851806640625,2.145437002182007,0.07828521728515625,0.20770065486431122
34,7,1,False,39.489131927490234,-6279.3232421875,2899.67578125,2.1198482513427734,0.09832549095153809,0.2126801311969757
35,2,1,False,37.017269134521484,-6282.55810546875,2981.465087890625,2.113546133041382,0.08438682556152344,0.2304382622241974
36,7,1,False,38.081424713134766,-6277.7919921875,3192.32080078125,2.1500675678253174,0.0764315128326416,0.2038082778453827
37,1,1,True,40.59791564941406,-6278.7509765625,3024.65478515625,2.106334686279297,0.07928800582885742,0.24764619767665863
38,2,1,False,35.718379974365234,-6279.90234375,2805.73828125,2.120181083679199,0.08311033248901367,0.22661057114601135
39,1,1,True,39.3630485534668,-6283.3310546875,3435.781005859375,2.062504529953003,0.09229207038879395,0.27388066053390503
40,1,1,True,39.441673278808594,-6280.390625,3051.364013671875,2.0646886825561523,0.11226630210876465,0.26563793420791626
41,7,1,False,38.167747497558594,-6280.173828125,3118.4931640625,2.0981993675231934,0.09846687316894531,0.23524709045886993
42,4,1,False,39.042884826660156,-6286.1865234375,3277.847412109375,2.1035189628601074,0.07296276092529297,0.24711649119853973
43,2,1,False,40.32272720336914,-6280.4599609375,3317.86376953125,2.1214094161987305,0.08802962303161621,0.2220667153596878
44,3,1,False,39.94452667236328,-6275.65283203125,3129.025390625,2.1026225090026855,0.08508586883544922,0.24616560339927673
45,5,1,False,36.70368576049805,-6287.2099609375,3161.181396484375,2.1075375080108643,0.07252907752990723,0.24644362926483154
46,1,1,True,39.43928527832031,-6283.12841796875,3078.876220703125,2.1172358989715576,0.08447265625,0.23224790394306183
47,2,1,False,38.63922882080078,-6282.87109375,3242.943115234375,2.0997796058654785,0.08132457733154297,0.24792951345443726
48,4,1,False,40.23354721069336,-6277.6455078125,2996.29345703125,2.107234001159668,0.09042930603027344,0.2332395315170288
49,4,1,False,41.85667037963867,-6275.81787109375,3014.2822265625,2.0832958221435547,0.08886408805847168,0.2593189477920532
50,6,1,False,39.98107147216797,-6275.11181640625,2769.390625,2.131876230239868,0.08008527755737305,0.22692452371120453
51,3,1,False,38.72028350830078,-6278.60693359375,2914.575927734375,2.108715534210205,0.09285783767700195,0.22807520627975464
52,5,1,False,38.525115966796875,-6276.189453125,2888.70556640625,2.1359434127807617,0.08653521537780762,0.2154974490404129
53,5,1,False,39.54470443725586,-6277.78125,2853.47119140625,2.1353869438171387,0.09422588348388672,0.2036382406949997
54,6,1,False,39.015411376953125,-6284.25830078125,3108.72802734375,2.0797111988067627,0.0829782485961914,0.2595970034599304
55,0,1,False,36.40045928955078,-6277.021484375,2777.953125,2.1182327270507812,0.0800933837890625,0.23370826244354248
56,4,1,False,36.976322174072266,-6285.01806640625,3219.11279296875,2.1077730655670166,0.0814812183380127,0.23908650875091553
57,1,1,True,39.50191879272461,-6279.62060546875,3064.7958984375,2.0514426231384277,0.11454010009765625,0.2728753983974457
58,9,1,False,41.056339263916016,-6280.0986328125,3055.26123046875,2.1079115867614746,0.10385799407958984,0.22823110222816467
59,5,1,False,38.70636749267578,-6279.8154296875,2924.10986328125,2.1148314476013184,0.09923410415649414,0.22587567567825317
60,7,1,False,38.432334899902344,-6279.0908203125,3119.25634765625,2.111233949661255,0.09613442420959473,0.23596100509166718
61,8,1,False,37.747676849365234,-6275.20947265625,2856.0458984375,2.0922439098358154,0.11183834075927734,0.2283392995595932
62,9,1,False,38.759422302246094,-6285.923828125,3232.966064453125,2.0709190368652344,0.09408998489379883,0.2627069354057312
63,3,1,False,39.45939254760742,-6285.912109375,3176.181884765625,2.1184613704681396,0.07982182502746582,0.23403555154800415
